SEQ_EQUIPE;UF;REGIAO;TIPO;CONFORME;CO_MUNICIPIO
1577379;BA;Nordeste;EMAP;True;292100
1533495;BA;Nordeste;EMAD I;True;291810
1534009;BA;Nordeste;EMAP;True;291810
2308754;BA;Nordeste;EMAD II;True;290820
2308746;BA;Nordeste;EMAP;True;290820
2303760;BA;Nordeste;EMAD II;True;292810
1711172;BA;Nordeste;EMAD II;True;292910
1711180;BA;Nordeste;EMAP;True;292910
1617540;BA;Nordeste;EMAD II;False;292360
1711288;BA;Nordeste;EMAD I;True;291470
1711296;BA;Nordeste;EMAP;True;291470
2210835;BA;Nordeste;EMAD II;False;292770
2131633;BA;Nordeste;EMAP;False;291480
2131641;BA;Nordeste;EMAD I;True;291480
2131668;BA;Nordeste;EMAD I;True;291480
1544950;BA;Nordeste;EMAD II;True;290120
1545086;BA;Nordeste;EMAP;True;290120
1466100;BA;Nordeste;EMAD I;True;291920
1665502;BA;Nordeste;EMAP;True;291920
1520687;BA;Nordeste;EMAD II;True;291010
1520695;BA;Nordeste;EMAP;True;291010
1930060;BA;Nordeste;EMAD I;True;293135
1517759;BA;Nordeste;EMAD I;True;293135
1517767;BA;Nordeste;EMAP;True;293135
1636499;BA;Nordeste;EMAD II;True;292550
1701274;BA;Nordeste;EMAP;True;292550
1619527;BA;Nordeste;EMAP;False;291160
2232901;BA;Nordeste;EMAD II;True;293015
2232952;BA;Nordeste;EMAP;True;293015
1566350;BA;Nordeste;EMAD II;True;291770
1566369;BA;Nordeste;EMAP;True;291770
2161168;BA;Nordeste;EMAD II;True;293230
2161176;BA;Nordeste;EMAP;True;293230
210234;BA;Nordeste;EMAD I;False;292740
1498096;BA;Nordeste;EMAP;False;292860
2230100;BA;Nordeste;EMAD II;False;290560
2230119;BA;Nordeste;EMAP;False;290560
1571494;BA;Nordeste;EMAD I;False;292300
1571508;BA;Nordeste;EMAP;True;292300
1489771;BA;Nordeste;EMAD I;True;292530
1528963;BA;Nordeste;EMAD II;True;292640
1528971;BA;Nordeste;EMAP;True;292640
1708031;BA;Nordeste;EMAD I;True;292950
2247852;BA;Nordeste;EMAD II;True;291210
1522620;BA;Nordeste;EMAP;True;291465
1617559;BA;Nordeste;EMAP;True;292360
210145;BA;Nordeste;EMAP;True;292740
1481436;BA;Nordeste;EMAD I;True;292530
1493809;BA;Nordeste;EMAP;False;292530
1704524;BA;Nordeste;EMAD II;False;290690
1620142;BA;Nordeste;EMAD I;True;293320
1620150;BA;Nordeste;EMAP;True;293320
2147513;BA;Nordeste;EMAP;True;292950
2277476;BA;Nordeste;EMAP;True;293290
2285800;BA;Nordeste;EMAD II;True;292740
2308665;BA;Nordeste;EMAP;True;292740
2302608;BA;Nordeste;EMAD II;True;290240
2302616;BA;Nordeste;EMAP;True;290240
2525941;BA;Nordeste;EMAP-R;True;290310
2386917;BA;Nordeste;EMAD I;True;292740
2449978;BA;Nordeste;EMAD I;False;292740
2395789;BA;Nordeste;EMAP;True;292740
184039;BA;Nordeste;EMAD I;True;290520
184047;BA;Nordeste;EMAP;True;290520
2382180;BA;Nordeste;EMAD I;False;292740
2313200;BA;Nordeste;EMAD II;True;290470
2447649;BA;Nordeste;EMAP;False;291490
2494825;BA;Nordeste;EMAP-R;True;292465
2455269;BA;Nordeste;EMAD I;True;292740
2255669;BA;Nordeste;EMAD I;False;290070
2255677;BA;Nordeste;EMAP;True;290070
2292556;BA;Nordeste;EMAD II;True;293270
1709488;BA;Nordeste;EMAD II;True;292110
1709496;BA;Nordeste;EMAP;True;292110
2230690;BA;Nordeste;EMAD II;True;291270
2230712;BA;Nordeste;EMAP;True;291270
2424428;BA;Nordeste;EMAP;False;292220
