SEQ_EQUIPE;UF;REGIAO;TIPO;CONFORME;CO_MUNICIPIO
2174553;MG;Sudeste;EMAD I;True;316870
2175045;MG;Sudeste;EMAP;True;316870
1708546;MG;Sudeste;EMAD II;True;314180
1679740;MG;Sudeste;EMAD I;True;310160
1491202;MG;Sudeste;EMAD I;True;313760
1619985;MG;Sudeste;EMAD I;True;313130
1679759;MG;Sudeste;EMAP;True;310160
1549413;MG;Sudeste;EMAD I;True;315180
1549421;MG;Sudeste;EMAP;True;315180
1714112;MG;Sudeste;EMAD I;True;311940
1579835;MG;Sudeste;EMAD II;True;316553
1709712;MG;Sudeste;EMAD I;True;314790
2491060;MG;Sudeste;EMAP;False;311440
1708597;MG;Sudeste;EMAD I;False;314800
226637;MG;Sudeste;EMAD I;True;310620
1656732;MG;Sudeste;EMAP;True;310620
1478281;MG;Sudeste;EMAD I;True;317010
1698818;MG;Sudeste;EMAD I;True;310900
2497441;MG;Sudeste;EMAP-R;True;312020
1696351;MG;Sudeste;EMAP;True;312780
1696378;MG;Sudeste;EMAD II;True;312780
1583611;MG;Sudeste;EMAD I;True;315670
1616366;MG;Sudeste;EMAP;True;315670
1480359;MG;Sudeste;EMAP;True;314480
1481835;MG;Sudeste;EMAD I;True;314480
229997;MG;Sudeste;EMAP;True;310620
1514334;MG;Sudeste;EMAP;True;313330
2510367;MG;Sudeste;EMAP-R;True;311080
2293838;MG;Sudeste;EMAD I;False;313380
1706926;MG;Sudeste;EMAD I;True;312980
1680587;MG;Sudeste;EMAD I;True;314390
2246619;MG;Sudeste;EMAP;False;312430
1706691;MG;Sudeste;EMAD II;True;310940
1708619;MG;Sudeste;EMAP;True;314800
232459;MG;Sudeste;EMAD I;True;310670
1706748;MG;Sudeste;EMAD II;True;311230
1706756;MG;Sudeste;EMAP;True;311230
52;MG;Sudeste;EMAP;False;313170
51;MG;Sudeste;EMAD I;False;313170
2258021;MG;Sudeste;EMAP;False;311800
1707418;MG;Sudeste;EMAD II;True;316040
1714678;MG;Sudeste;EMAP;False;310350
1714651;MG;Sudeste;EMAD I;True;310350
2338092;MG;Sudeste;EMAD I;False;311000
1656627;MG;Sudeste;EMAD I;False;310620
1503359;MG;Sudeste;EMAD I;False;313670
2331233;MG;Sudeste;EMAD II;False;310340
2313154;MG;Sudeste;EMAP;True;313170
2312484;MG;Sudeste;EMAP;True;316860
2332361;MG;Sudeste;EMAD II;False;314070
2332388;MG;Sudeste;EMAP;False;314070
2488612;MG;Sudeste;EMAD II;False;314400
2488620;MG;Sudeste;EMAP;True;314400
2306352;MG;Sudeste;EMAD I;True;313170
2488469;MG;Sudeste;EMAP-R;False;311610
2504154;MG;Sudeste;EMAP-R;False;313150
2503891;MG;Sudeste;EMAP-R;True;312900
1616234;MG;Sudeste;EMAD I;False;310170
1699601;MG;Sudeste;EMAD II;True;311880
1699628;MG;Sudeste;EMAP;True;311880
2258005;MG;Sudeste;EMAP;True;310940
2221268;MG;Sudeste;EMAP;True;313270
2166542;MG;Sudeste;EMAD I;True;313240
2228556;MG;Sudeste;EMAD II;True;313250
2237741;MG;Sudeste;EMAD II;True;313665
